prompt_id	category	feature_id	activation	rank
l26_seed_020	Unicode d-stroke perturbation	25720	0.35984891653060913	10
l26_seed_020	Unicode d-stroke perturbation	10690	0.2815270721912384	11
l26_seed_020	Unicode d-stroke perturbation	12034	0.26325559616088867	12
l26_seed_020	Unicode d-stroke perturbation	7837	0.2518363296985626	13
l26_seed_020	Unicode d-stroke perturbation	14306	0.24536556005477905	14
l26_seed_020	Unicode d-stroke perturbation	19170	0.2324838787317276	15
l26_seed_020	Unicode d-stroke perturbation	32529	0.22936654090881348	16
l26_seed_020	Unicode d-stroke perturbation	701	0.2206173539161682	17
l26_seed_020	Unicode d-stroke perturbation	22986	0.2139311134815216	18
l26_seed_020	Unicode d-stroke perturbation	29684	0.21354460716247559	19
l26_seed_020	Unicode d-stroke perturbation	22013	0.2089356780052185	20
l26_seed_020	Unicode d-stroke perturbation	22091	0.20504321157932281	21
l26_seed_020	Unicode d-stroke perturbation	8295	0.20433923602104187	22
l26_seed_020	Unicode d-stroke perturbation	12468	0.20171600580215454	23
l26_seed_020	Unicode d-stroke perturbation	4700	0.19951826333999634	24
l26_seed_020	Unicode d-stroke perturbation	27766	0.19281747937202454	25
l26_seed_020	Unicode d-stroke perturbation	25495	0.19116489589214325	26
l26_seed_020	Unicode d-stroke perturbation	23797	0.18997186422348022	27
l26_seed_020	Unicode d-stroke perturbation	24150	0.18286535143852234	28
l26_seed_020	Unicode d-stroke perturbation	15753	0.17080830037593842	29
l26_seed_020	Unicode d-stroke perturbation	32526	0.16388952732086182	30
l26_seed_020	Unicode d-stroke perturbation	9467	0.1636037677526474	31
l26_seed_020	Unicode d-stroke perturbation	24756	0.16191886365413666	32
l26_seed_020	Unicode d-stroke perturbation	22599	0.1618744134902954	33
l26_seed_020	Unicode d-stroke perturbation	22628	0.15695470571517944	34
l26_seed_020	Unicode d-stroke perturbation	21620	0.15606679022312164	35
l26_seed_020	Unicode d-stroke perturbation	32086	0.15398430824279785	36
l26_seed_020	Unicode d-stroke perturbation	9616	0.15161271393299103	37
l26_seed_020	Unicode d-stroke perturbation	12929	0.14960870146751404	38
l26_seed_020	Unicode d-stroke perturbation	6619	0.14794690907001495	39
l26_seed_020	Unicode d-stroke perturbation	1616	0.14562886953353882	40
l26_seed_020	Unicode d-stroke perturbation	14396	0.14337800443172455	41
l26_seed_020	Unicode d-stroke perturbation	10130	0.14234110713005066	42
l26_seed_020	Unicode d-stroke perturbation	28713	0.14196623861789703	43
l26_seed_020	Unicode d-stroke perturbation	14727	0.14023496210575104	44
l26_seed_020	Unicode d-stroke perturbation	24235	0.13580092787742615	45
l26_seed_020	Unicode d-stroke perturbation	31073	0.1355254054069519	46
l26_seed_020	Unicode d-stroke perturbation	9061	0.13520547747612	47
l26_seed_020	Unicode d-stroke perturbation	11270	0.13393905758857727	48
l26_seed_020	Unicode d-stroke perturbation	15349	0.1338212490081787	49
l26_seed_020	Unicode d-stroke perturbation	23123	0.13325993716716766	50
l26_seed_021	Unicode d-stroke perturbation	2938	1.8314785957336426	1
l26_seed_021	Unicode d-stroke perturbation	5417	1.018027663230896	2
l26_seed_021	Unicode d-stroke perturbation	18937	0.776664137840271	3
l26_seed_021	Unicode d-stroke perturbation	22013	0.4733223617076874	4
l26_seed_021	Unicode d-stroke perturbation	23618	0.44648730754852295	5
l26_seed_021	Unicode d-stroke perturbation	7619	0.43034660816192627	6
l26_seed_021	Unicode d-stroke perturbation	16793	0.39980828762054443	7
l26_seed_021	Unicode d-stroke perturbation	7837	0.39058029651641846	8
l26_seed_021	Unicode d-stroke perturbation	19826	0.3745974004268646	9
l26_seed_021	Unicode d-stroke perturbation	20200	0.3320789337158203	10
l26_seed_021	Unicode d-stroke perturbation	19401	0.32859113812446594	11
l26_seed_021	Unicode d-stroke perturbation	25325	0.32183215022087097	12
l26_seed_021	Unicode d-stroke perturbation	21534	0.30660200119018555	13
l26_seed_021	Unicode d-stroke perturbation	7227	0.29735442996025085	14
l26_seed_021	Unicode d-stroke perturbation	10066	0.28460073471069336	15
l26_seed_021	Unicode d-stroke perturbation	12034	0.26948878169059753	16
l26_seed_021	Unicode d-stroke perturbation	28713	0.2560739517211914	17
l26_seed_021	Unicode d-stroke perturbation	19681	0.2501739263534546	18
l26_seed_021	Unicode d-stroke perturbation	31025	0.24965274333953857	19
l26_seed_021	Unicode d-stroke perturbation	28312	0.23183327913284302	20
l26_seed_021	Unicode d-stroke perturbation	12425	0.22446344792842865	21
l26_seed_021	Unicode d-stroke perturbation	11297	0.21880096197128296	22
l26_seed_021	Unicode d-stroke perturbation	24825	0.2177228331565857	23
l26_seed_021	Unicode d-stroke perturbation	720	0.21557648479938507	24
l26_seed_021	Unicode d-stroke perturbation	27842	0.2154625952243805	25
l26_seed_021	Unicode d-stroke perturbation	1886	0.2132100760936737	26
l26_seed_021	Unicode d-stroke perturbation	14485	0.2076716125011444	27
l26_seed_021	Unicode d-stroke perturbation	23123	0.20765061676502228	28
l26_seed_021	Unicode d-stroke perturbation	19983	0.2072853446006775	29
l26_seed_021	Unicode d-stroke perturbation	28743	0.20432937145233154	30
l26_seed_021	Unicode d-stroke perturbation	28793	0.1976439207792282	31
l26_seed_021	Unicode d-stroke perturbation	17145	0.1974952220916748	32
l26_seed_021	Unicode d-stroke perturbation	3342	0.1926155686378479	33
l26_seed_021	Unicode d-stroke perturbation	19602	0.18325930833816528	34
l26_seed_021	Unicode d-stroke perturbation	19960	0.16895240545272827	35
l26_seed_021	Unicode d-stroke perturbation	27282	0.16874068975448608	36
l26_seed_021	Unicode d-stroke perturbation	28272	0.1676958054304123	37
l26_seed_021	Unicode d-stroke perturbation	20096	0.16630534827709198	38
l26_seed_021	Unicode d-stroke perturbation	25495	0.1651410311460495	39
l26_seed_021	Unicode d-stroke perturbation	19671	0.16324485838413239	40
l26_seed_021	Unicode d-stroke perturbation	7711	0.16295909881591797	41
l26_seed_021	Unicode d-stroke perturbation	26625	0.16263793408870697	42
l26_seed_021	Unicode d-stroke perturbation	677	0.15945422649383545	43
l26_seed_021	Unicode d-stroke perturbation	13214	0.15606069564819336	44
l26_seed_021	Unicode d-stroke perturbation	5214	0.15442119538784027	45
l26_seed_021	Unicode d-stroke perturbation	141	0.15362253785133362	46
l26_seed_021	Unicode d-stroke perturbation	25721	0.15327252447605133	47
l26_seed_021	Unicode d-stroke perturbation	7172	0.15093669295310974	48
l26_seed_021	Unicode d-stroke perturbation	28376	0.1500459611415863	49
l26_seed_021	Unicode d-stroke perturbation	21620	0.1497400999069214	50
l26_seed_022	Unicode handled-diacritic control	2938	2.3089046478271484	1
l26_seed_022	Unicode handled-diacritic control	16661	0.6235892176628113	2
l26_seed_022	Unicode handled-diacritic control	7163	0.5845767259597778	3
l26_seed_022	Unicode handled-diacritic control	5417	0.578467845916748	4
l26_seed_022	Unicode handled-diacritic control	18937	0.5239619016647339	5
l26_seed_022	Unicode handled-diacritic control	28713	0.5096816420555115	6
l26_seed_022	Unicode handled-diacritic control	30033	0.44241273403167725	7
l26_seed_022	Unicode handled-diacritic control	18198	0.4371938109397888	8
l26_seed_022	Unicode handled-diacritic control	29170	0.39489397406578064	9
l26_seed_022	Unicode handled-diacritic control	18224	0.3878939151763916	10
l26_seed_022	Unicode handled-diacritic control	14727	0.3811495900154114	11
l26_seed_022	Unicode handled-diacritic control	26056	0.36035311222076416	12
l26_seed_022	Unicode handled-diacritic control	16787	0.35115906596183777	13
l26_seed_022	Unicode handled-diacritic control	19826	0.32722777128219604	14
l26_seed_022	Unicode handled-diacritic control	25337	0.3232820928096771	15
l26_seed_022	Unicode handled-diacritic control	10129	0.31905725598335266	16
l26_seed_022	Unicode handled-diacritic control	23797	0.309408575296402	17
l26_seed_022	Unicode handled-diacritic control	25325	0.29797235131263733	18
l26_seed_022	Unicode handled-diacritic control	22078	0.2722938060760498	19
l26_seed_022	Unicode handled-diacritic control	5638	0.2719823718070984	20
l26_seed_022	Unicode handled-diacritic control	6695	0.27099987864494324	21
l26_seed_022	Unicode handled-diacritic control	14505	0.2675960659980774	22
l26_seed_022	Unicode handled-diacritic control	28724	0.2472742348909378	23
l26_seed_022	Unicode handled-diacritic control	31999	0.24432675540447235	24
l26_seed_022	Unicode handled-diacritic control	19752	0.24129660427570343	25
l26_seed_022	Unicode handled-diacritic control	12689	0.20975255966186523	26
l26_seed_022	Unicode handled-diacritic control	18415	0.20844393968582153	27
l26_seed_022	Unicode handled-diacritic control	2437	0.20328600704669952	28
l26_seed_022	Unicode handled-diacritic control	6780	0.2012130171060562	29
l26_seed_022	Unicode handled-diacritic control	11816	0.19973871111869812	30
l26_seed_022	Unicode handled-diacritic control	29848	0.1956283152103424	31
l26_seed_022	Unicode handled-diacritic control	30722	0.18848402798175812	32
l26_seed_022	Unicode handled-diacritic control	317	0.18778273463249207	33
l26_seed_022	Unicode handled-diacritic control	22780	0.18769173324108124	34
l26_seed_022	Unicode handled-diacritic control	27872	0.18551121652126312	35
l26_seed_022	Unicode handled-diacritic control	30713	0.18493667244911194	36
l26_seed_022	Unicode handled-diacritic control	10636	0.1824159324169159	37
l26_seed_022	Unicode handled-diacritic control	7711	0.18204788863658905	38
l26_seed_022	Unicode handled-diacritic control	2358	0.179519921541214	39
l26_seed_022	Unicode handled-diacritic control	6674	0.1760411560535431	40
l26_seed_022	Unicode handled-diacritic control	13614	0.17515471577644348	41
l26_seed_022	Unicode handled-diacritic control	22013	0.168079674243927	42
l26_seed_022	Unicode handled-diacritic control	12088	0.1679655760526657	43
l26_seed_022	Unicode handled-diacritic control	31865	0.16622981429100037	44
l26_seed_022	Unicode handled-diacritic control	15651	0.1659039705991745	45
l26_seed_022	Unicode handled-diacritic control	13671	0.16529595851898193	46
l26_seed_022	Unicode handled-diacritic control	17919	0.16323918104171753	47
l26_seed_022	Unicode handled-diacritic control	9197	0.16237415373325348	48
l26_seed_022	Unicode handled-diacritic control	9728	0.15889495611190796	49
l26_seed_022	Unicode handled-diacritic control	5598	0.15805962681770325	50
l26_seed_023	Unicode handled-diacritic control	2938	2.5791497230529785	1
l26_seed_023	Unicode handled-diacritic control	14727	0.5145763158798218	2
l26_seed_023	Unicode handled-diacritic control	5417	0.509962797164917	3
l26_seed_023	Unicode handled-diacritic control	18937	0.48338744044303894	4
l26_seed_023	Unicode handled-diacritic control	7163	0.4715154469013214	5
l26_seed_023	Unicode handled-diacritic control	16661	0.42606431245803833	6
l26_seed_023	Unicode handled-diacritic control	23797	0.41889357566833496	7
l26_seed_023	Unicode handled-diacritic control	30033	0.41528183221817017	8
l26_seed_023	Unicode handled-diacritic control	28713	0.4151037931442261	9
l26_seed_023	Unicode handled-diacritic control	18198	0.3794102072715759	10
l26_seed_023	Unicode handled-diacritic control	19826	0.3240600824356079	11
l26_seed_023	Unicode handled-diacritic control	26056	0.27654948830604553	12
l26_seed_023	Unicode handled-diacritic control	28724	0.2660726308822632	13
l26_seed_023	Unicode handled-diacritic control	18224	0.2647474408149719	14
l26_seed_023	Unicode handled-diacritic control	10059	0.26211586594581604	15
l26_seed_023	Unicode handled-diacritic control	19752	0.25327229499816895	16
l26_seed_023	Unicode handled-diacritic control	25325	0.24778592586517334	17
l26_seed_023	Unicode handled-diacritic control	6780	0.24110744893550873	18
l26_seed_023	Unicode handled-diacritic control	31999	0.2364996373653412	19
l26_seed_023	Unicode handled-diacritic control	22780	0.23287099599838257	20
l26_seed_023	Unicode handled-diacritic control	16787	0.2288060188293457	21
l26_seed_023	Unicode handled-diacritic control	22078	0.22397975623607635	22
l26_seed_023	Unicode handled-diacritic control	6695	0.22379909455776215	23
l26_seed_023	Unicode handled-diacritic control	18415	0.21667981147766113	24
l26_seed_023	Unicode handled-diacritic control	10636	0.2159116119146347	25
l26_seed_023	Unicode handled-diacritic control	10129	0.2151050567626953	26
l26_seed_023	Unicode handled-diacritic control	25337	0.20609530806541443	27
l26_seed_023	Unicode handled-diacritic control	9197	0.1976744383573532	28
l26_seed_023	Unicode handled-diacritic control	2358	0.19246602058410645	29
l26_seed_023	Unicode handled-diacritic control	29170	0.19067057967185974	30
l26_seed_023	Unicode handled-diacritic control	18449	0.18732990324497223	31
l26_seed_023	Unicode handled-diacritic control	11816	0.18689781427383423	32
l26_seed_023	Unicode handled-diacritic control	16417	0.18550600111484528	33
l26_seed_023	Unicode handled-diacritic control	14505	0.1841011792421341	34
l26_seed_023	Unicode handled-diacritic control	15605	0.1794893741607666	35
l26_seed_023	Unicode handled-diacritic control	15349	0.1791388988494873	36
l26_seed_023	Unicode handled-diacritic control	12689	0.17520172894001007	37
l26_seed_023	Unicode handled-diacritic control	31865	0.17083336412906647	38
l26_seed_023	Unicode handled-diacritic control	15651	0.16714979708194733	39
l26_seed_023	Unicode handled-diacritic control	25850	0.16303381323814392	40
l26_seed_023	Unicode handled-diacritic control	30722	0.1611320525407791	41
l26_seed_023	Unicode handled-diacritic control	13671	0.16048873960971832	42
l26_seed_023	Unicode handled-diacritic control	29848	0.15549761056900024	43
l26_seed_023	Unicode handled-diacritic control	317	0.15331798791885376	44
l26_seed_023	Unicode handled-diacritic control	13614	0.15259790420532227	45
l26_seed_023	Unicode handled-diacritic control	22514	0.15207527577877045	46
l26_seed_023	Unicode handled-diacritic control	5598	0.14863574504852295	47
l26_seed_023	Unicode handled-diacritic control	25675	0.14261285960674286	48
l26_seed_023	Unicode handled-diacritic control	18886	0.14192363619804382	49
l26_seed_023	Unicode handled-diacritic control	4511	0.1413874328136444	50
l26_seed_024	translation/language	2938	1.8145790100097656	1
l26_seed_024	translation/language	5417	0.874045729637146	2
l26_seed_024	translation/language	18937	0.6493518352508545	3
l26_seed_024	translation/language	14727	0.5236075520515442	4
l26_seed_024	translation/language	19826	0.48728227615356445	5
l26_seed_024	translation/language	1626	0.4644283056259155	6
l26_seed_024	translation/language	23797	0.40387919545173645	7
l26_seed_024	translation/language	20982	0.3459938168525696	8
l26_seed_024	translation/language	10059	0.32354024052619934	9
l26_seed_024	translation/language	30093	0.3161483407020569	10
l26_seed_024	translation/language	2623	0.26805222034454346	11
l26_seed_024	translation/language	22013	0.25243881344795227	12
l26_seed_024	translation/language	7163	0.2495860755443573	13
l26_seed_024	translation/language	3699	0.24677851796150208	14
l26_seed_024	translation/language	13441	0.24121254682540894	15
l26_seed_024	translation/language	3056	0.2354760468006134	16
l26_seed_024	translation/language	32526	0.2334020733833313	17
l26_seed_024	translation/language	2784	0.23237267136573792	18
l26_seed_024	translation/language	14653	0.23192885518074036	19
l26_seed_024	translation/language	124	0.2259439080953598	20
l26_seed_024	translation/language	12192	0.2140500843524933	21
l26_seed_024	translation/language	6976	0.20481036603450775	22
l26_seed_024	translation/language	21620	0.20090149343013763	23
l26_seed_024	translation/language	19554	0.20002862811088562	24
l26_seed_024	translation/language	23719	0.1983678638935089	25
l26_seed_024	translation/language	6695	0.1979263573884964	26
l26_seed_024	translation/language	28724	0.19609467685222626	27
l26_seed_024	translation/language	19440	0.18897545337677002	28
l26_seed_024	translation/language	15605	0.18397754430770874	29
l26_seed_024	translation/language	23233	0.1767859309911728	30
l26_seed_024	translation/language	8796	0.17590390145778656	31
l26_seed_024	translation/language	23492	0.17496390640735626	32
l26_seed_024	translation/language	8356	0.17097696661949158	33
l26_seed_024	translation/language	9234	0.16549301147460938	34
l26_seed_024	translation/language	11530	0.16338172554969788	35
l26_seed_024	translation/language	14244	0.1584727168083191	36
l26_seed_024	translation/language	1840	0.15504834055900574	37
l26_seed_024	translation/language	19325	0.15363892912864685	38
l26_seed_024	translation/language	1761	0.15075087547302246	39
l26_seed_024	translation/language	22780	0.15026186406612396	40
l26_seed_024	translation/language	22514	0.149018794298172	41
l26_seed_024	translation/language	18198	0.14767754077911377	42
l26_seed_024	translation/language	7619	0.14707955718040466	43
l26_seed_024	translation/language	28713	0.14702466130256653	44
l26_seed_024	translation/language	16987	0.14663943648338318	45
l26_seed_024	translation/language	8666	0.14657767117023468	46
l26_seed_024	translation/language	21231	0.14163929224014282	47
l26_seed_024	translation/language	16092	0.13978584110736847	48
l26_seed_024	translation/language	26518	0.13869524002075195	49
l26_seed_024	translation/language	10843	0.13634388148784637	50
l26_seed_025	translation/language	2938	1.27980375289917	1
l26_seed_025	translation/language	5417	0.8565553426742554	2
l26_seed_025	translation/language	18937	0.7257999181747437	3
l26_seed_025	translation/language	19826	0.7112239003181458	4
l26_seed_025	translation/language	14727	0.6033526062965393	5
l26_seed_025	translation/language	30093	0.5751886367797852	6
l26_seed_025	translation/language	32692	0.5355145335197449	7
l26_seed_025	translation/language	16661	0.5220731496810913	8
l26_seed_025	translation/language	21231	0.39674365520477295	9
l26_seed_025	translation/language	19185	0.38923531770706177	10
l26_seed_025	translation/language	32307	0.37276357412338257	11
l26_seed_025	translation/language	30268	0.3671118915081024	12
l26_seed_025	translation/language	28138	0.3450847566127777	13
l26_seed_025	translation/language	15363	0.30943503975868225	14
l26_seed_025	translation/language	10066	0.30156418681144714	15
l26_seed_025	translation/language	13441	0.29748496413230896	16
l26_seed_025	translation/language	6478	0.29404640197753906	17
l26_seed_025	translation/language	8295	0.27101820707321167	18
l26_seed_025	translation/language	9197	0.26715320348739624	19
l26_seed_025	translation/language	15338	0.26377367973327637	20
l26_seed_025	translation/language	6061	0.25238683819770813	21
l26_seed_025	translation/language	27817	0.25039902329444885	22
l26_seed_025	translation/language	2025	0.24896040558815002	23
l26_seed_025	translation/language	28724	0.22218580543994904	24
l26_seed_025	translation/language	21620	0.22215993702411652	25
l26_seed_025	translation/language	18886	0.22186942398548126	26
l26_seed_025	translation/language	6738	0.2211715281009674	27
l26_seed_025	translation/language	12192	0.2184196412563324	28
l26_seed_025	translation/language	21190	0.21518947184085846	29
l26_seed_025	translation/language	9467	0.21459415555000305	30
l26_seed_025	translation/language	25223	0.21000784635543823	31
l26_seed_025	translation/language	23492	0.20754888653755188	32
l26_seed_025	translation/language	17681	0.2030659317970276	33
l26_seed_025	translation/language	25801	0.20271441340446472	34
l26_seed_025	translation/language	14614	0.19809027016162872	35
l26_seed_025	translation/language	19883	0.19739356637001038	36
l26_seed_025	translation/language	2523	0.19431042671203613	37
l26_seed_025	translation/language	13637	0.19302335381507874	38
l26_seed_025	translation/language	11008	0.19031867384910583	39
l26_seed_025	translation/language	18889	0.18751558661460876	40
l26_seed_025	translation/language	16092	0.187088742852211	41
l26_seed_025	translation/language	3829	0.18600213527679443	42
l26_seed_025	translation/language	28713	0.185970738530159	43
l26_seed_025	translation/language	14500	0.18532231450080872	44
l26_seed_025	translation/language	24999	0.1838924139738083	45
l26_seed_025	translation/language	23954	0.18377602100372314	46
l26_seed_025	translation/language	25451	0.17722046375274658	47
l26_seed_025	translation/language	12083	0.1768050193786621	48
l26_seed_025	translation/language	10059	0.1753111630678177	49
l26_seed_025	translation/language	16145	0.17445051670074463	50
l26_seed_026	refusal/denial wording	2938	2.0946149826049805	1
l26_seed_026	refusal/denial wording	5417	0.7651139497756958	2
l26_seed_026	refusal/denial wording	18937	0.7061673402786255	3
l26_seed_026	refusal/denial wording	16661	0.5758762359619141	4
l26_seed_026	refusal/denial wording	7163	0.5330033302307129	5
l26_seed_026	refusal/denial wording	23797	0.5279814004898071	6
l26_seed_026	refusal/denial wording	18198	0.5121307969093323	7
l26_seed_026	refusal/denial wording	19826	0.4845815598964691	8
l26_seed_026	refusal/denial wording	14727	0.31203895807266235	9
l26_seed_026	refusal/denial wording	9728	0.29423773288726807	10
l26_seed_026	refusal/denial wording	5556	0.2866201400756836	11
l26_seed_026	refusal/denial wording	5593	0.2585010230541229	12
l26_seed_026	refusal/denial wording	12676	0.255013108253479	13
l26_seed_026	refusal/denial wording	18546	0.2546865940093994	14
l26_seed_026	refusal/denial wording	30911	0.25200873613357544	15
l26_seed_026	refusal/denial wording	6625	0.23766973614692688	16
l26_seed_026	refusal/denial wording	7448	0.236708402633667	17
l26_seed_026	refusal/denial wording	1539	0.23337510228157043	18
l26_seed_026	refusal/denial wording	28713	0.22321318089962006	19
l26_seed_026	refusal/denial wording	19668	0.21942853927612305	20
l26_seed_026	refusal/denial wording	6695	0.20619012415409088	21
l26_seed_026	refusal/denial wording	1626	0.2014513462781906	22
l26_seed_026	refusal/denial wording	17656	0.20132383704185486	23
l26_seed_026	refusal/denial wording	22013	0.19720721244812012	24
l26_seed_026	refusal/denial wording	7619	0.18789909780025482	25
l26_seed_026	refusal/denial wording	1024	0.18608346581459045	26
l26_seed_026	refusal/denial wording	10916	0.18289774656295776	27
l26_seed_026	refusal/denial wording	30171	0.18063905835151672	28
l26_seed_026	refusal/denial wording	10265	0.17467036843299866	29
l26_seed_026	refusal/denial wording	26154	0.17052310705184937	30
l26_seed_026	refusal/denial wording	9004	0.1701233834028244	31
l26_seed_026	refusal/denial wording	13212	0.16691549122333527	32
l26_seed_026	refusal/denial wording	8356	0.16619472205638885	33
l26_seed_026	refusal/denial wording	21534	0.16510990262031555	34
l26_seed_026	refusal/denial wording	12088	0.1597980558872223	35
l26_seed_026	refusal/denial wording	19768	0.15973028540611267	36
l26_seed_026	refusal/denial wording	25495	0.15488506853580475	37
l26_seed_026	refusal/denial wording	26216	0.15482455492019653	38
l26_seed_026	refusal/denial wording	11173	0.15472818911075592	39
l26_seed_026	refusal/denial wording	18224	0.15388788282871246	40
l26_seed_026	refusal/denial wording	20295	0.15171991288661957	41
l26_seed_026	refusal/denial wording	29516	0.15004102885723114	42
l26_seed_026	refusal/denial wording	29468	0.1457168459892273	43
l26_seed_026	refusal/denial wording	19726	0.14526672661304474	44
l26_seed_026	refusal/denial wording	13614	0.14275944232940674	45
l26_seed_026	refusal/denial wording	9680	0.14072249829769135	46
l26_seed_026	refusal/denial wording	3361	0.13574635982513428	47
l26_seed_026	refusal/denial wording	720	0.1344437450170517	48
l26_seed_026	refusal/denial wording	17374	0.13282263278961182	49
l26_seed_026	refusal/denial wording	11447	0.12702175974845886	50
l26_seed_027	refusal/denial wording	2938	1.0526065826416016	1
l26_seed_027	refusal/denial wording	5417	0.9509487152099609	2
l26_seed_027	refusal/denial wording	16661	0.8023361563682556	3
l26_seed_027	refusal/denial wording	18937	0.7958112955093384	4
l26_seed_027	refusal/denial wording	27541	0.7021064162254333	5
l26_seed_027	refusal/denial wording	18198	0.6493495106697083	6
l26_seed_027	refusal/denial wording	7163	0.631070613861084	7
l26_seed_027	refusal/denial wording	19826	0.6152727007865906	8
l26_seed_027	refusal/denial wording	16787	0.4957319498062134	9
l26_seed_027	refusal/denial wording	9728	0.41784465312957764	10
l26_seed_027	refusal/denial wording	23797	0.4072711765766144	11
l26_seed_027	refusal/denial wording	28713	0.3648318648338318	12
l26_seed_027	refusal/denial wording	19281	0.3512439727783203	13
l26_seed_027	refusal/denial wording	30903	0.30192723870277405	14
l26_seed_027	refusal/denial wording	18224	0.28621482849121094	15
l26_seed_027	refusal/denial wording	14727	0.2751869559288025	16
l26_seed_027	refusal/denial wording	11241	0.2731415629386902	17
l26_seed_027	refusal/denial wording	19387	0.2725522220134735	18
l26_seed_027	refusal/denial wording	14025	0.272264301776886	19
l26_seed_027	refusal/denial wording	17656	0.2673315107822418	20
l26_seed_027	refusal/denial wording	10636	0.2671857476234436	21
l26_seed_027	refusal/denial wording	18415	0.2610320448875427	22
l26_seed_027	refusal/denial wording	10066	0.2552100718021393	23
l26_seed_027	refusal/denial wording	9030	0.2506715655326843	24
l26_seed_027	refusal/denial wording	7619	0.2454131692647934	25
l26_seed_027	refusal/denial wording	29468	0.24284924566745758	26
l26_seed_027	refusal/denial wording	31999	0.24218244850635529	27
l26_seed_027	refusal/denial wording	15501	0.23939353227615356	28
l26_seed_027	refusal/denial wording	18546	0.23833067715168	29
l26_seed_027	refusal/denial wording	14485	0.2360708862543106	30
l26_seed_027	refusal/denial wording	26154	0.23195098340511322	31
l26_seed_027	refusal/denial wording	7625	0.22378413379192352	32
l26_seed_027	refusal/denial wording	18030	0.22225189208984375	33
l26_seed_027	refusal/denial wording	10129	0.22025752067565918	34
l26_seed_027	refusal/denial wording	25325	0.21293124556541443	35
l26_seed_027	refusal/denial wording	8581	0.20647722482681274	36
l26_seed_027	refusal/denial wording	22831	0.20350946485996246	37
l26_seed_027	refusal/denial wording	23376	0.20312395691871643	38
l26_seed_027	refusal/denial wording	12088	0.19868989288806915	39
l26_seed_027	refusal/denial wording	2784	0.1965104043483734	40
l26_seed_027	refusal/denial wording	7448	0.18884341418743134	41
l26_seed_027	refusal/denial wording	11683	0.18792127072811127	42
l26_seed_027	refusal/denial wording	6884	0.18580737709999084	43
l26_seed_027	refusal/denial wording	22429	0.18435733020305634	44
l26_seed_027	refusal/denial wording	19726	0.1784873604774475	45
l26_seed_027	refusal/denial wording	21534	0.17798183858394623	46
l26_seed_027	refusal/denial wording	9004	0.1757124811410904	47
l26_seed_027	refusal/denial wording	22013	0.17543460428714752	48
l26_seed_027	refusal/denial wording	24754	0.1723799705505371	49
l26_seed_027	refusal/denial wording	29890	0.1715240478515625	50
l26_seed_028	refusal/denial wording	5417	1.6210253238677979	1
l26_seed_028	refusal/denial wording	18937	1.1477621793746948	2
l26_seed_028	refusal/denial wording	2938	1.047715187072754	3
l26_seed_028	refusal/denial wording	19826	0.7027397751808167	4
l26_seed_028	refusal/denial wording	14727	0.447421669960022	5
l26_seed_028	refusal/denial wording	5556	0.4466933012008667	6
l26_seed_028	refusal/denial wording	21534	0.42206287384033203	7
l26_seed_028	refusal/denial wording	25325	0.4054397642612457	8
l26_seed_028	refusal/denial wording	22013	0.4043351411819458	9
l26_seed_028	refusal/denial wording	28713	0.36285728216171265	10
l26_seed_028	refusal/denial wording	7349	0.3484356999397278	11
l26_seed_028	refusal/denial wording	19368	0.34395831823349	12
l26_seed_028	refusal/denial wording	23797	0.3277318477630615	13
l26_seed_028	refusal/denial wording	25721	0.31130918860435486	14
l26_seed_028	refusal/denial wording	14982	0.28671905398368835	15
l26_seed_028	refusal/denial wording	4046	0.2815389037132263	16
l26_seed_028	refusal/denial wording	29516	0.27971237897872925	17
l26_seed_028	refusal/denial wording	23719	0.27493149042129517	18
l26_seed_028	refusal/denial wording	7619	0.27441322803497314	19
l26_seed_028	refusal/denial wording	2223	0.2632789611816406	20
l26_seed_028	refusal/denial wording	1626	0.2538265883922577	21
l26_seed_028	refusal/denial wording	29889	0.2437342405319214	22
l26_seed_028	refusal/denial wording	27423	0.233697310090065	23
l26_seed_028	refusal/denial wording	9784	0.22834591567516327	24
l26_seed_028	refusal/denial wording	31369	0.22541669011116028	25
l26_seed_028	refusal/denial wording	26170	0.2243233323097229	26
l26_seed_028	refusal/denial wording	19533	0.21662351489067078	27
l26_seed_028	refusal/denial wording	32417	0.2111918181180954	28
l26_seed_028	refusal/denial wording	32488	0.2099827527999878	29
l26_seed_028	refusal/denial wording	27282	0.20736418664455414	30
l26_seed_028	refusal/denial wording	5116	0.20595096051692963	31
l26_seed_028	refusal/denial wording	30541	0.2003888338804245	32
l26_seed_028	refusal/denial wording	3661	0.2002829611301422	33
l26_seed_028	refusal/denial wording	8758	0.1940099149942398	34
l26_seed_028	refusal/denial wording	26867	0.19093099236488342	35
l26_seed_028	refusal/denial wording	6429	0.1904602348804474	36
l26_seed_028	refusal/denial wording	16609	0.18748798966407776	37
l26_seed_028	refusal/denial wording	14096	0.1830052137374878	38
l26_seed_028	refusal/denial wording	8920	0.18179267644882202	39
l26_seed_028	refusal/denial wording	31993	0.17595526576042175	40
l26_seed_028	refusal/denial wording	21746	0.17355981469154358	41
l26_seed_028	refusal/denial wording	6617	0.1689477562904358	42
l26_seed_028	refusal/denial wording	22338	0.1631004959344864	43
l26_seed_028	refusal/denial wording	27657	0.16254542768001556	44
l26_seed_028	refusal/denial wording	7163	0.16213130950927734	45
l26_seed_028	refusal/denial wording	8356	0.15433862805366516	46
